2025-02-09 00:09:58,458 INFO [main] c.i.u.LoggerUtil [IdentityServiceMain.java:15] Starting Identity Service...
2025-02-09 00:09:58,991 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:62] Total Records Processed: 12345
2025-02-09 00:09:58,991 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:63] Valid Records count: 2221
2025-02-09 00:09:58,992 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:64] Invalid Records count: 10124
2025-02-09 00:09:58,992 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:65] People with No Passport & No NI: 3073
2025-02-09 00:09:58,992 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:66] People who have lived at their address for less than five years: 2045
2025-02-09 00:09:58,993 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:67] People with More Than Two Words in Their First Name: 0
2025-02-09 00:09:58,993 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:68] Valid Records saved to: src/main/resources/valid_records.txt
2025-02-09 00:09:58,994 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:69] Invalid Records saved to: src/main/resources/invalid_records.txt
2025-02-09 00:10:30,558 INFO [main] c.i.u.LoggerUtil [IdentityServiceMain.java:15] Starting Identity Service...
2025-02-09 00:10:31,091 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:62] Total Records Processed: 12345
2025-02-09 00:10:31,092 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:63] Valid Records count: 2221
2025-02-09 00:10:31,092 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:64] Invalid Records count: 10124
2025-02-09 00:10:31,092 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:65] People with No Passport & No NI: 3073
2025-02-09 00:10:31,092 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:66] People who have lived at their address for less than five years: 2045
2025-02-09 00:10:31,092 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:67] People with More Than Two Words in Their First Name: 0
2025-02-09 00:10:31,092 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:68] Valid Records saved to: src/main/resources/valid_records.txt
2025-02-09 00:10:31,093 INFO [main] c.i.u.LoggerUtil [IdentityServiceImpl.java:69] Invalid Records saved to: src/main/resources/invalid_records.txt
2025-02-09 00:12:22,746 INFO [main] c.i.u.LoggerUtil [IdentityServiceMain.java:15] Starting Identity Service...
2025-02-09 00:12:23,050 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Hee, Last Name: Beatty, Date of Birth: 1995-07-26, Address: Line1: 8579 Elbert Mill Nicolaschester, Postcode: null, Years at Address: 15, Passport Number: IJ834791, National Insurance Number: N/A
2025-02-09 00:12:23,061 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Leilani, Last Name: Batz, Date of Birth: 1999-07-28, Address: Line1: 62042 Cormier Center Cassyport, Postcode: CF7 8VM, Years at Address: 19, Passport Number: AB675863, National Insurance Number: 36 43 11 12 16 30 27
2025-02-09 00:12:23,061 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Chau, Last Name: Toy, Date of Birth: 1970-09-24, Address: Line1: 900 Bailey Burgs, Postcode: null, Years at Address: 14, Passport Number: GM365883, National Insurance Number: 04 04 30 38 37 04 52
2025-02-09 00:12:23,062 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Buddy Billy, Last Name: O'roob, Date of Birth: 1980-12-15, Address: Line1: 993 Gleason Pine, Postcode: BA98 3NJ, Years at Address: 19, Passport Number: N/A, National Insurance Number: 03 68 90 40 22 29 55
2025-02-09 00:12:23,063 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Craig, Last Name: O'moore, Date of Birth: 1983-11-11, Address: Line1: null, Postcode: null, Years at Address: 18, Passport Number: DT875393, National Insurance Number: N/A
2025-02-09 00:12:23,064 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Rolf, Last Name: Wyman, Date of Birth: 1986-10-03, Address: Line1: null, Postcode: null, Years at Address: 2, Passport Number: TC985365, National Insurance Number: 10 99 46 76 07 31 97
2025-02-09 00:12:23,064 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Brandee Santo, Last Name: O'bechtelar, Date of Birth: 2001-05-28, Address: Line1: 8507 Griselda Mountain, Postcode: null, Years at Address: 18, Passport Number: VF036436, National Insurance Number: N/A
2025-02-09 00:12:23,065 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Estelle Wilbert, Last Name: O'walter, Date of Birth: 1959-05-16, Address: Line1: 9113 Mitchell Villages, Postcode: null, Years at Address: 10, Passport Number: BA755655, National Insurance Number: 97 19 44 81 95 74 40
2025-02-09 00:12:23,065 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Shannon, Last Name: Kertzmann, Date of Birth: 2014-07-18, Address: Line1: 5060 Simone Valley, Postcode: SA7 4CG, Years at Address: 15, Passport Number: QV222659, National Insurance Number: N/A
2025-02-09 00:12:23,066 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Nestor Sheldon, Last Name: O'borer, Date of Birth: 1975-10-01, Address: Line1: 176 Hiedi Cliff, Postcode: null, Years at Address: 10, Passport Number: OW427369, National Insurance Number: 47 35 70 97 98 58 02
2025-02-09 00:12:23,066 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Max, Last Name: O'zemlak, Date of Birth: 1991-03-24, Address: Line1: null, Postcode: null, Years at Address: 21, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,066 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Georgianne, Last Name: Maggio, Date of Birth: 1972-07-01, Address: Line1: 189 Crist Spurs, Postcode: CF61 0GK, Years at Address: 19, Passport Number: YA590343, National Insurance Number: N/A
2025-02-09 00:12:23,066 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Caleb Ariel, Last Name: O'auer, Date of Birth: 1937-11-01, Address: Line1: null, Postcode: null, Years at Address: 20, Passport Number: SB436694, National Insurance Number: 43 95 75 25 42 56 67
2025-02-09 00:12:23,068 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Sandi, Last Name: O'swaniawski, Date of Birth: 1953-09-17, Address: Line1: null, Postcode: null, Years at Address: 4, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,068 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Branda, Last Name: Parisian, Date of Birth: 1996-07-10, Address: Line1: 29671 Minh Shores, Postcode: null, Years at Address: 15, Passport Number: N/A, National Insurance Number: 28 99 62 74 87 28 12
2025-02-09 00:12:23,068 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Loyd Teodoro, Last Name: O'flatley, Date of Birth: 1939-07-22, Address: Line1: 6334 Pasty Inlet, Postcode: null, Years at Address: 8, Passport Number: N/A, National Insurance Number: 94 70 14 88 86 58 37
2025-02-09 00:12:23,068 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Graham Luz, Last Name: O'boyle, Date of Birth: 1956-04-14, Address: Line1: 847 Reilly Springs Anaside, Postcode: null, Years at Address: 1, Passport Number: N/A, National Insurance Number: 94 09 96 32 26 19 52
2025-02-09 00:12:23,069 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Cedric, Last Name: Mccullough, Date of Birth: 1961-05-23, Address: Line1: 72405 Kesha Hollow Jasperport, Postcode: SA5 5EL, Years at Address: 19, Passport Number: DD583497, National Insurance Number: 65 86 34 39 31 79 41
2025-02-09 00:12:23,069 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Andre, Last Name: Dare, Date of Birth: 1964-03-30, Address: Line1: 71670 Jerde Mills, Postcode: null, Years at Address: 17, Passport Number: XP653116, National Insurance Number: 66 30 69 03 79 80 24
2025-02-09 00:12:23,069 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Buck Gidget, Last Name: Bailey, Date of Birth: 2011-07-26, Address: Line1: null, Postcode: null, Years at Address: 23, Passport Number: ZG241478, National Insurance Number: 70 31 31 70 28 30 71
2025-02-09 00:12:23,069 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Jacquelynn, Last Name: Schimmel, Date of Birth: 2004-03-12, Address: Line1: 2264 Dicki Parks, Postcode: BA4 4VS, Years at Address: 12, Passport Number: N/A, National Insurance Number: 18 15 98 81 76 89 34
2025-02-09 00:12:23,070 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Whitney, Last Name: O'windler, Date of Birth: 1997-06-12, Address: Line1: 10322 Rolfson Coves Mayermouth, Postcode: CF93 4EB, Years at Address: 1, Passport Number: GP877498, National Insurance Number: 97 76 94 38 92 60 74
2025-02-09 00:12:23,070 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Fransisca Geraldine, Last Name: Torphy, Date of Birth: 1999-03-19, Address: Line1: 7187 Ismael Mission Latriceview, Postcode: CF75 9XR, Years at Address: 20, Passport Number: N/A, National Insurance Number: 28 14 81 33 23 49 31
2025-02-09 00:12:23,070 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Burl Saundra, Last Name: Bahringer, Date of Birth: 1956-09-24, Address: Line1: 198 Jc River Starkshire, Postcode: null, Years at Address: 14, Passport Number: CZ673352, National Insurance Number: N/A
2025-02-09 00:12:23,071 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Lemuel Paz, Last Name: O'thompson, Date of Birth: 1992-05-13, Address: Line1: 830 Odilia Plaza New Rolande, Postcode: null, Years at Address: 8, Passport Number: N/A, National Insurance Number: 86 51 19 05 65 43 07
2025-02-09 00:12:23,071 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Elden Sanford, Last Name: D'amore, Date of Birth: 1951-03-03, Address: Line1: null, Postcode: null, Years at Address: 1, Passport Number: NP273584, National Insurance Number: 07 11 92 65 58 34 28
2025-02-09 00:12:23,072 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Ernest, Last Name: Murazik, Date of Birth: 2006-08-26, Address: Line1: null, Postcode: null, Years at Address: 6, Passport Number: DB683191, National Insurance Number: 82 95 11 66 47 45 17
2025-02-09 00:12:23,072 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Alvina Sadye, Last Name: Bernier, Date of Birth: 1997-01-17, Address: Line1: null, Postcode: null, Years at Address: 7, Passport Number: DE349121, National Insurance Number: N/A
2025-02-09 00:12:23,075 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Darrin, Last Name: Morissette, Date of Birth: 1975-08-17, Address: Line1: 45460 Trantow Plains, Postcode: SA29 2XB, Years at Address: 16, Passport Number: KZ946297, National Insurance Number: N/A
2025-02-09 00:12:23,075 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Lesley, Last Name: O'kihn, Date of Birth: 2003-10-17, Address: Line1: null, Postcode: null, Years at Address: 19, Passport Number: OY265462, National Insurance Number: 75 55 62 07 06 63 15
2025-02-09 00:12:23,075 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Marilyn Flossie, Last Name: Abbott, Date of Birth: 1996-12-04, Address: Line1: 7229 Zane Groves Welchtown, Postcode: null, Years at Address: 10, Passport Number: DB082560, National Insurance Number: N/A
2025-02-09 00:12:23,075 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Casandra, Last Name: Leffler, Date of Birth: 2012-05-01, Address: Line1: 83983 Suellen Island, Postcode: BA15 9PT, Years at Address: 12, Passport Number: WT786165, National Insurance Number: 75 93 57 89 47 98 07
2025-02-09 00:12:23,076 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Tyree, Last Name: Altenwerth, Date of Birth: 2010-08-10, Address: Line1: 1563 Brigette Club, Postcode: null, Years at Address: 8, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,078 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Margert Hipolito, Last Name: Oberbrunner, Date of Birth: 1961-03-12, Address: Line1: 24973 Champlin Via, Postcode: BA20 6LY, Years at Address: 18, Passport Number: N/A, National Insurance Number: 41 21 16 58 89 46 30
2025-02-09 00:12:23,078 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Tawanda, Last Name: O'lockman, Date of Birth: 1984-11-26, Address: Line1: null, Postcode: null, Years at Address: 11, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,078 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Amee Jody, Last Name: Mclaughlin, Date of Birth: 1967-12-20, Address: Line1: null, Postcode: null, Years at Address: 6, Passport Number: N/A, National Insurance Number: 34 00 52 00 08 01 52
2025-02-09 00:12:23,079 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Alysia Asa, Last Name: O'kozey, Date of Birth: 1980-06-13, Address: Line1: null, Postcode: null, Years at Address: 9, Passport Number: ST461922, National Insurance Number: N/A
2025-02-09 00:12:23,080 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Kyla Chase, Last Name: O'pfeffer, Date of Birth: 1968-11-26, Address: Line1: null, Postcode: null, Years at Address: 13, Passport Number: TI572911, National Insurance Number: 05 56 33 26 67 77 11
2025-02-09 00:12:23,082 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Mireya, Last Name: O'gutkowski, Date of Birth: 1994-03-17, Address: Line1: 9122 Shantell River Binsside, Postcode: null, Years at Address: 15, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,082 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Shawn Alfonso, Last Name: Huel, Date of Birth: 2013-06-26, Address: Line1: 840 Moore Manors, Postcode: CF3 3ZZ, Years at Address: 6, Passport Number: YI525144, National Insurance Number: 86 91 23 28 44 86 58
2025-02-09 00:12:23,083 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Denver, Last Name: O'strosin, Date of Birth: 1991-07-03, Address: Line1: 399 Russel Street Borisstad, Postcode: CF4 5LU, Years at Address: 1, Passport Number: N/A, National Insurance Number: 80 61 15 82 88 06 79
2025-02-09 00:12:23,083 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Johnathan, Last Name: Jakubowski, Date of Birth: 1936-12-15, Address: Line1: 912 Anderson Trafficway New Jeffereymouth, Postcode: null, Years at Address: 5, Passport Number: HB703335, National Insurance Number: N/A
2025-02-09 00:12:23,083 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Kathaleen, Last Name: Kemmer, Date of Birth: 1961-01-31, Address: Line1: 91476 Joselyn Passage Lillybury, Postcode: null, Years at Address: 21, Passport Number: N/A, National Insurance Number: 17 10 77 28 54 04 05
2025-02-09 00:12:23,083 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Carole, Last Name: Skiles, Date of Birth: 1955-11-27, Address: Line1: 81537 Dale Place, Postcode: CF4 3KS, Years at Address: 5, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,084 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Elvie, Last Name: O'ferry, Date of Birth: 1954-11-13, Address: Line1: null, Postcode: null, Years at Address: 7, Passport Number: N/A, National Insurance Number: 27 19 41 71 27 58 42
2025-02-09 00:12:23,085 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Monty, Last Name: Blanda, Date of Birth: 1945-12-07, Address: Line1: 9552 Keven Falls North Clint, Postcode: null, Years at Address: 17, Passport Number: XW778088, National Insurance Number: 65 41 78 90 62 55 69
2025-02-09 00:12:23,085 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Deshawn Cyrus, Last Name: Larson, Date of Birth: 2005-08-03, Address: Line1: 3056 Willms Crossing South Annitatown, Postcode: EC2 1BT, Years at Address: 10, Passport Number: MF419910, National Insurance Number: N/A
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Joan, Last Name: O'stoltenberg, Date of Birth: 1975-02-05, Address: Line1: 8110 Priscilla Court Lockmanview, Postcode: EC5 1WH, Years at Address: 17, Passport Number: VP011953, National Insurance Number: N/A
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Theo, Last Name: Collins, Date of Birth: 1965-06-30, Address: Line1: null, Postcode: null, Years at Address: 24, Passport Number: SA218968, National Insurance Number: N/A
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Marleen Emmitt, Last Name: O'mccullough, Date of Birth: 1948-03-03, Address: Line1: null, Postcode: null, Years at Address: 3, Passport Number: VY204689, National Insurance Number: N/A
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Yevette Verna, Last Name: Berge, Date of Birth: 1990-11-10, Address: Line1: null, Postcode: null, Years at Address: 18, Passport Number: UL196656, National Insurance Number: N/A
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Michele Robbin, Last Name: O'parisian, Date of Birth: 1972-03-31, Address: Line1: null, Postcode: null, Years at Address: 9, Passport Number: II550944, National Insurance Number: 46 69 19 55 53 44 07
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Donnie Hans, Last Name: Miller, Date of Birth: 1947-09-27, Address: Line1: null, Postcode: null, Years at Address: 20, Passport Number: N/A, National Insurance Number: N/A
2025-02-09 00:12:23,086 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Alaine, Last Name: Schiller, Date of Birth: 1974-03-26, Address: Line1: null, Postcode: null, Years at Address: 5, Passport Number: N/A, National Insurance Number: 97 16 90 96 43 23 54
2025-02-09 00:12:23,087 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Garret Heath, Last Name: O'cronin, Date of Birth: 1980-02-04, Address: Line1: 727 Maira Coves, Postcode: SA5 5XF, Years at Address: 21, Passport Number: N/A, National Insurance Number: 84 19 87 30 52 20 24
2025-02-09 00:12:23,088 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Dino Carroll, Last Name: Kassulke, Date of Birth: 1990-03-03, Address: Line1: 392 Burt Creek, Postcode: EC0 7KN, Years at Address: 18, Passport Number: N/A, National Insurance Number: 11 13 24 73 01 28 92
2025-02-09 00:12:23,089 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Paris Korey, Last Name: Torp, Date of Birth: 1963-09-26, Address: Line1: 5189 Robel Crossing, Postcode: null, Years at Address: 23, Passport Number: FC087978, National Insurance Number: N/A
2025-02-09 00:12:23,089 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Dick Alfredo, Last Name: Yost, Date of Birth: 1996-07-06, Address: Line1: 636 Lecia Brook Rosalynborough, Postcode: null, Years at Address: 14, Passport Number: UH384807, National Insurance Number: 22 09 12 52 03 18 23
2025-02-09 00:12:23,089 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Tobias, Last Name: Gutmann, Date of Birth: 1949-10-02, Address: Line1: null, Postcode: null, Years at Address: 11, Passport Number: N/A, National Insurance Number: 82 49 36 62 13 23 73
2025-02-09 00:12:23,089 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Noe Yoshie, Last Name: Gibson, Date of Birth: 1963-04-03, Address: Line1: null, Postcode: null, Years at Address: 21, Passport Number: N/A, National Insurance Number: 68 67 43 11 82 43 69
2025-02-09 00:12:23,089 INFO [main] c.i.u.LoggerUtil [XMLParser.java:67] person First Names: Elisha Belen, Last Name: Reichel, Date of Birth: 1945-08-02, Address: Line1: 2856 Karima Common, Postcode: EC5 8AS, Years at Address: 13, Passport Number: N/A, National Insurance Number: 40 74 48 93 37 94 23
